TOPIC,PMID,OFFSET,LENGTH,Total_PMID,Location
176,9679137,97599,28378,3,jcb
181,9679147,12403,1347,1,jcb
165,9680353,40483,3895,1,blood
172,9680370,5834,1022,2,blood
172,9680370,67176,510,2,blood
167,9680373,80859,1558,1,blood
178,9681510,3806,4327,1,endocrinology
180,9681515,50294,516,10,endocrinology
180,9681515,20456,4177,10,endocrinology
180,9681515,10241,1378,10,endocrinology
180,9681515,9029,1209,10,endocrinology
180,9681515,1901,3368,10,endocrinology
180,9681515,30797,2158,10,endocrinology
180,9681515,39993,2011,10,endocrinology
180,9681515,5272,3754,10,endocrinology
180,9681515,42007,3846,10,endocrinology
180,9681515,36587,2001,10,endocrinology
166,9681516,38173,3232,1,endocrinology
166,9681519,50961,16567,1,endocrinology
173,9685340,6750,1006,1,jbc-1998
167,9685345,72955,28624,27,jbc-1998
167,9685345,63555,768,27,jbc-1998
167,9685345,2573,1551,27,jbc-1998
167,9685345,43070,1945,27,jbc-1998
167,9685345,48625,2089,27,jbc-1998
167,9685345,5514,3523,27,jbc-1998
167,9685345,70358,585,27,jbc-1998
167,9685345,67163,624,27,jbc-1998
167,9685345,60762,1803,27,jbc-1998
167,9685345,66527,609,27,jbc-1998
167,9685345,57221,1219,27,jbc-1998
167,9685345,65975,525,27,jbc-1998
167,9685345,53966,1939,27,jbc-1998
167,9685345,11875,947,27,jbc-1998
167,9685345,0,861,27,jbc-1998
167,9685345,1135,1435,27,jbc-1998
167,9685345,9046,2820,27,jbc-1998
183,9685345,48625,2089,27,jbc-1998
183,9685345,43070,1945,27,jbc-1998
183,9685345,1135,1435,27,jbc-1998
183,9685345,57221,1219,27,jbc-1998
183,9685345,60762,1803,27,jbc-1998
183,9685345,2573,1551,27,jbc-1998
183,9685345,0,861,27,jbc-1998
183,9685345,53966,1939,27,jbc-1998
183,9685345,5514,3523,27,jbc-1998
183,9685345,70358,585,27,jbc-1998
186,9685356,6454,847,1,jbc-1998
161,9685360,47481,1186,2,jbc-1998
165,9685360,47481,1186,2,jbc-1998
170,9685376,5490,1614,2,jbc-1998
173,9685376,39196,807,2,jbc-1998
176,9685398,82260,1803,1,jbc-1998
169,9685403,16636,2038,2,jbc-1998
169,9685403,62408,14058,2,jbc-1998
178,9685425,85153,4559,2,jbc-1998
178,9685425,37889,3277,2,jbc-1998
175,9685489,27664,711,2,nar
175,9685489,24726,2217,2,nar
166,9687521,2202,1858,1,jexpmed
169,9687536,5957,475,1,jexpmed
187,9688593,6273,1718,2,ajpcell
187,9688593,9315,1510,2,ajpcell
176,9688611,10463,2275,1,ajpcell
170,9688615,2433,2563,10,ajpcell
170,9688615,29694,2039,10,ajpcell
170,9688615,5136,1420,10,ajpcell
170,9688615,6559,2188,10,ajpcell
170,9688615,68389,22084,10,ajpcell
170,9688615,14281,1012,10,ajpcell
176,9688615,68389,22084,10,ajpcell
176,9688615,6559,2188,10,ajpcell
176,9688615,2433,2563,10,ajpcell
176,9688615,29694,2039,10,ajpcell
178,9688639,30992,2389,2,ajpendometa
178,9688639,33384,1017,2,ajpendometa
180,9688643,1579,748,9,ajpgastro
180,9688643,15608,1936,9,ajpgastro
180,9688643,8883,1578,9,ajpgastro
180,9688643,22859,6443,9,ajpgastro
180,9688643,14370,1229,9,ajpgastro
180,9688643,17553,2301,9,ajpgastro
180,9688643,2342,102,9,ajpgastro
180,9688643,7035,1839,9,ajpgastro
180,9688643,10470,3897,9,ajpgastro
170,9688648,5289,1059,2,ajpgastro
176,9688648,5289,1059,2,ajpgastro
170,9688657,76221,13779,1,ajpgastro
185,9688710,65599,1450,1,jappliedphysio
184,9688739,1983,3171,1,jappliedphysio
170,9688848,2562,2100,7,ajpcell
170,9688848,6254,1867,7,ajpcell
170,9688848,67088,13326,7,ajpcell
170,9688848,54115,865,7,ajpcell
176,9688848,6254,1867,7,ajpcell
176,9688848,67088,13326,7,ajpcell
176,9688848,2562,2100,7,ajpcell
187,9688851,7838,871,1,ajpcell
170,9688865,30073,1326,3,ajpcell
176,9688865,4426,912,3,ajpcell
176,9688865,1774,1051,3,ajpcell
170,9688927,12793,28,1,ajpheart
187,9688929,54068,1447,1,ajplung
182,9688932,6212,805,1,ajplung
178,9688947,84377,19981,1,ajplung
173,9689026,149770,22583,1,jgenphysio
171,9694722,6374,4105,1,blood
172,9694729,9349,969,3,blood
172,9694729,44926,1962,3,blood
172,9694729,40324,1793,3,blood
161,9694821,10061,1025,1,jbc-1998
165,9694833,17589,1264,1,jbc-1998
166,9694846,5260,1324,2,jbc-1998
166,9694846,2443,1427,2,jbc-1998
186,9694853,81321,1203,1,jbc-1998
186,9694871,7439,1448,3,jbc-1998
186,9694871,8896,2896,3,jbc-1998
186,9694871,3271,2778,3,jbc-1998
179,9694878,7770,1000,1,jbc-1998
165,9696685,143041,75534,2,ajpcell
187,9696685,143041,75534,2,ajpcell
178,9696691,43759,12005,1,ajpcell
170,9700080,115308,89236,1,ajplung
187,9700097,46257,1867,1,ajplung
169,9700186,11136,1212,1,humolgen
181,9700187,44829,547,5,humolgen
181,9700187,23911,1955,5,humolgen
181,9700187,44326,500,5,humolgen
181,9700187,573,1562,5,humolgen
181,9700187,17997,1981,5,humolgen
161,9700193,25852,2842,7,humolgen
161,9700193,11484,4765,7,humolgen
161,9700193,5080,948,7,humolgen
169,9700193,25852,2842,7,humolgen
169,9700193,16252,3073,7,humolgen
169,9700193,11484,4765,7,humolgen
181,9700193,5080,948,7,humolgen
161,9700196,42743,549,6,humolgen
161,9700196,44204,388,6,humolgen
164,9700196,50302,547,6,humolgen
164,9700196,45801,494,6,humolgen
166,9700196,42204,536,6,humolgen
186,9700196,17106,2785,6,humolgen
164,9700199,27265,3135,2,humolgen
182,9700199,0,132,2,humolgen
180,9700200,1277,1169,5,humolgen
180,9700200,8840,1864,5,humolgen
180,9700200,25850,473,5,humolgen
180,9700200,2535,2714,5,humolgen
187,9700200,8840,1864,5,humolgen
183,9700201,9359,4512,1,humolgen
161,9700202,60927,447,11,humolgen
181,9700202,61895,560,11,humolgen
181,9700202,57350,508,11,humolgen
181,9700202,625,1179,11,humolgen
181,9700202,0,83,11,humolgen
181,9700202,2882,1305,11,humolgen
181,9700202,44235,1489,11,humolgen
181,9700202,31505,2411,11,humolgen
181,9700202,33919,1307,11,humolgen
181,9700202,1893,981,11,humolgen
181,9700202,58906,379,11,humolgen
185,9700203,47997,506,3,humolgen
185,9700203,753,1340,3,humolgen
185,9700203,0,133,3,humolgen
161,9700207,0,144,1,humolgen
161,9700208,4572,2234,29,humolgen
161,9700208,0,178,29,humolgen
161,9700208,2811,1672,29,humolgen
165,9700208,4572,2234,29,humolgen
165,9700208,34193,764,29,humolgen
165,9700208,49531,531,29,humolgen
165,9700208,31628,1477,29,humolgen
165,9700208,56672,317,29,humolgen
165,9700208,50065,457,29,humolgen
165,9700208,54344,511,29,humolgen
165,9700208,9041,1555,29,humolgen
165,9700208,45048,441,29,humolgen
165,9700208,2811,1672,29,humolgen
165,9700208,42138,605,29,humolgen
165,9700208,46156,506,29,humolgen
165,9700208,42746,528,29,humolgen
165,9700208,44519,526,29,humolgen
165,9700208,54858,458,29,humolgen
165,9700208,55319,383,29,humolgen
165,9700208,10605,4320,29,humolgen
165,9700208,48718,379,29,humolgen
165,9700208,6878,2154,29,humolgen
165,9700208,51937,535,29,humolgen
165,9700208,41501,634,29,humolgen
165,9700208,0,178,29,humolgen
165,9700208,47738,486,29,humolgen
165,9700208,50525,427,29,humolgen
165,9700208,43933,583,29,humolgen
186,9700208,0,178,29,humolgen
187,9705268,7470,1976,1,jbc-1998
163,9705287,6036,1988,2,jbc-1998
184,9705287,6036,1988,2,jbc-1998
170,9705311,70475,256,3,jbc-1998
176,9705311,70475,256,3,jbc-1998
184,9705311,47577,1478,3,jbc-1998
173,9705444,36427,2564,1,jneuro
187,9705447,74407,28144,1,jneuro
162,9705497,32444,111,33,nar
162,9705497,17918,2757,33,nar
162,9705497,20862,957,33,nar
162,9705497,27423,1361,33,nar
162,9705497,35838,1821,33,nar
162,9705497,31124,1316,33,nar
162,9705497,10360,1025,33,nar
162,9705497,32558,1279,33,nar
162,9705497,26909,511,33,nar
162,9705497,24751,1005,33,nar
162,9705497,13550,334,33,nar
162,9705497,0,193,33,nar
162,9705497,1101,1805,33,nar
162,9705497,21822,780,33,nar
162,9705497,44175,416,33,nar
162,9705497,42826,1267,33,nar
162,9705497,37668,2847,33,nar
162,9705497,28971,1015,33,nar
162,9705497,9486,801,33,nar
162,9705497,40524,2293,33,nar
162,9705497,17764,151,33,nar
162,9705497,64786,281,33,nar
162,9705497,29989,1068,33,nar
162,9705497,25907,815,33,nar
162,9705497,8233,1074,33,nar
162,9705497,24162,580,33,nar
162,9705497,13971,1103,33,nar
162,9705497,5383,2841,33,nar
162,9705497,25760,144,33,nar
162,9705497,12918,531,33,nar
162,9705497,22718,1435,33,nar
162,9705497,65416,256,33,nar
162,9705497,11572,637,33,nar
187,9705946,69831,3087,1,jexpmed
171,9705947,2911,1849,2,jexpmed
171,9705947,6413,2053,2,jexpmed
171,9705953,56689,2222,2,jexpmed
171,9705953,51433,3511,2,jexpmed
180,9709920,20574,2412,1,jclinicalendometa
185,9709983,0,253,1,jclinicalendometa
177,9716613,24693,903,7,blood
177,9716613,15950,1669,7,blood
177,9716613,8157,1687,7,blood
177,9716613,25638,640,7,blood
184,9716613,29357,797,7,blood
184,9716613,25638,640,7,blood
184,9716613,15950,1669,7,blood
178,9717835,7277,2310,2,molendo
178,9717835,61983,21267,2,molendo
179,9717842,67120,2109,1,molendo
171,9717844,3229,3509,5,molendo
179,9717844,3229,3509,5,molendo
179,9717844,44563,2477,5,molendo
179,9717844,57982,25723,5,molendo
179,9717844,8865,1057,5,molendo
163,9722651,5595,1367,1,nar
177,9724028,64155,1390,1,endocrinology
173,9724255,28673,776,1,ajpgastro
173,9725805,37150,12216,1,ajpendometa
178,9725807,70855,25240,1,ajpendometa
178,9725821,3335,110,1,ajpendometa
183,9729557,79876,18778,1,jappliedphysio
177,9729558,17388,146,1,jappliedphysio
177,9729589,50993,3165,2,jappliedphysio
184,9729589,50993,3165,2,jappliedphysio
171,9730892,26985,1654,3,jexpmed
171,9730892,24382,2600,3,jexpmed
171,9730892,31664,2065,3,jexpmed
176,9730948,71373,12726,1,ajpcell
167,9730960,28172,1349,1,ajpcell
179,9731698,454,3317,1,molendo
179,9731707,79310,2591,7,molendo
179,9731707,38351,1008,7,molendo
179,9731707,673,5148,7,molendo
179,9731707,78110,1197,7,molendo
179,9731707,75347,2760,7,molendo
179,9731707,50512,2121,7,molendo
179,9731707,105790,24417,7,molendo
180,9732293,0,183,15,jcb
180,9732293,5647,1655,15,jcb
180,9732293,52778,1640,15,jcb
180,9732293,64657,373,15,jcb
180,9732293,2423,1608,15,jcb
180,9732293,54445,1809,15,jcb
180,9732293,17631,480,15,jcb
180,9732293,4035,1609,15,jcb
180,9732293,65034,22533,15,jcb
180,9732293,7329,3200,15,jcb
180,9732293,59947,1705,15,jcb
180,9732293,45421,2597,15,jcb
180,9732293,10556,1186,15,jcb
180,9732293,32442,2133,15,jcb
180,9732293,27795,1288,15,jcb
178,9735374,12191,54,1,humolgen
164,9735378,70255,476,1,humolgen
182,9735382,68173,475,4,humolgen
182,9735382,30732,1489,4,humolgen
182,9735382,26280,2042,4,humolgen
182,9735382,69190,480,4,humolgen
176,9736775,0,121,1,humolgen
170,9736778,9201,3489,4,humolgen
176,9736778,722,1505,4,humolgen
176,9736778,49678,485,4,humolgen
176,9736778,2316,846,4,humolgen
164,9736781,7144,2565,1,humolgen
175,9742235,11832,2079,2,nar
175,9742235,47462,2728,2,nar
185,9742239,19444,1460,1,nar
161,9742243,14055,25119,1,nar
171,9743526,28693,2489,1,jexpmed
174,9743529,78378,2515,1,jexpmed
171,9743533,55487,1548,1,jexpmed
164,9744886,5013,2173,1,jcb
187,9744925,34758,2539,1,jneuro
187,9744934,46742,1264,1,jneuro
185,9744951,77567,29141,1,jneuro
185,9744952,114139,35671,1,jneuro
185,9744953,79749,14832,1,jneuro
185,9744954,86878,25484,1,jneuro
178,9745395,11278,2387,2,jclinicalendometa
178,9745395,47743,15420,2,jclinicalendometa
167,9746785,8516,594,1,blood
185,9746805,13063,500,1,blood
173,9751478,424,2480,1,endocrinology
161,9751483,18759,989,9,endocrinology
161,9751483,15492,965,9,endocrinology
161,9751483,14252,1237,9,endocrinology
161,9751483,766,2941,9,endocrinology
161,9751483,12392,1857,9,endocrinology
161,9751483,33640,647,9,endocrinology
161,9751483,7726,798,9,endocrinology
161,9751483,42744,644,9,endocrinology
178,9751483,45050,1375,9,endocrinology
177,9751522,10819,1302,2,endocrinology
177,9751522,8632,2184,2,endocrinology
180,9753723,26881,2418,2,nar
185,9753723,4938,1450,2,nar
176,9755043,1461,1668,1,ajpcell
170,9755044,66411,19558,3,ajpcell
176,9755044,66411,19558,3,ajpcell
176,9755044,1904,2256,3,ajpcell
170,9755049,5193,1354,3,ajpcell
176,9755049,69958,16560,3,ajpcell
176,9755049,5193,1354,3,ajpcell
163,9755052,46393,1597,1,ajpcell
173,9756487,27712,1301,1,ajpgastro
165,9756492,1890,2728,1,ajpgastro
184,9760311,43834,2242,1,jappliedphysio
177,9760344,30546,2215,2,jappliedphysio
184,9760344,30546,2215,2,jappliedphysio
177,9760352,76569,22061,1,jappliedphysio
181,9763419,77129,6554,1,jcb
171,9763436,97860,2974,2,jcb
171,9763436,101715,414,2,jcb
177,9763542,520,2419,1,blood
179,9763543,2282,1884,1,blood
161,9763580,37027,1526,2,blood
161,9763580,11838,1167,2,blood
185,9763594,13850,399,9,blood
185,9763594,19633,387,9,blood
185,9763594,16636,473,9,blood
185,9763594,14731,451,9,blood
185,9763594,16135,487,9,blood
185,9763594,19199,420,9,blood
185,9763594,15732,389,9,blood
185,9763594,15196,522,9,blood
185,9763594,17743,405,9,blood
187,9772233,80240,28745,1,jneuro
185,9772243,87084,28128,1,jneuro
187,9772263,93422,28367,2,jneuro
187,9772263,15416,1783,2,jneuro
179,9773973,6467,2988,1,molendo
179,9773980,50013,1591,1,molendo
177,9773984,30956,2318,1,molendo
169,9773985,68181,2206,3,molendo
169,9773985,623,4283,3,molendo
175,9773985,623,4283,3,molendo
171,9774626,82248,255,1,jhistocyto
174,9776762,1080,1511,1,nar
171,9782126,28860,1859,3,jexpmed
171,9782126,30722,1937,3,jexpmed
171,9782126,54720,22387,3,jexpmed
161,9786949,72302,2260,2,jcb
183,9786949,2004,2379,2,jcb
180,9786961,84018,46651,2,jcb
180,9786961,71205,3084,2,jcb
172,9786962,104615,1568,3,jcb
172,9786962,4071,1593,3,jcb
172,9786962,112494,21773,3,jcb
171,9787146,55523,2630,1,blood
175,9787170,46444,1102,1,blood
171,9787175,53523,2957,2,blood
171,9787175,51081,2419,2,blood
165,9787187,9296,1972,7,blood
165,9787187,56038,468,7,blood
165,9787187,30194,3139,7,blood
165,9787187,33356,1395,7,blood
165,9787187,2586,2389,7,blood
165,9787187,13860,1378,7,blood
165,9787187,56520,478,7,blood
161,9794462,33200,851,1,endocrinology
173,9794464,60123,2417,2,endocrinology
175,9794464,62543,2330,2,endocrinology
179,9794469,67185,1004,5,endocrinology
179,9794469,43446,1608,5,endocrinology
179,9794469,69805,19122,5,endocrinology
179,9794469,1182,3937,5,endocrinology
179,9794469,58141,1995,5,endocrinology
172,9794481,56218,2728,1,endocrinology
175,9801296,60040,2108,1,nar
177,9801318,15265,4137,2,nar
177,9801318,20327,498,2,nar
171,9802976,32759,2313,1,jexpmed
172,9802988,6301,1530,1,jexpmed
173,9806969,83543,24741,1,jgenphysio
180,9808544,27508,1881,2,blood
180,9808544,43012,2008,2,blood
172,9808574,65508,72,1,blood
182,9811926,45113,475,1,humolgen
180,9811930,77754,362,10,humolgen
180,9811930,5418,773,10,humolgen
180,9811930,51610,401,10,humolgen
180,9811930,87699,325,10,humolgen
180,9811930,72968,509,10,humolgen
180,9811930,80644,465,10,humolgen
180,9811930,4880,529,10,humolgen
180,9811930,69204,676,10,humolgen
180,9811930,66384,1133,10,humolgen
181,9811930,41508,1596,10,humolgen
161,9811931,0,120,13,humolgen
161,9811931,33423,164,13,humolgen
161,9811931,2658,1139,13,humolgen
165,9811931,0,120,13,humolgen
165,9811931,50402,421,13,humolgen
165,9811931,38088,402,13,humolgen
165,9811931,24948,1324,13,humolgen
165,9811931,5794,2580,13,humolgen
165,9811931,1361,1208,13,humolgen
165,9811931,33423,164,13,humolgen
165,9811931,2658,1139,13,humolgen
165,9811931,44410,418,13,humolgen
186,9811931,2658,1139,13,humolgen
176,9811935,0,143,1,humolgen
161,9811940,5816,1413,14,humolgen
161,9811940,9301,1701,14,humolgen
161,9811940,11011,1774,14,humolgen
161,9811940,0,125,14,humolgen
161,9811940,21068,1033,14,humolgen
161,9811940,17176,1703,14,humolgen
161,9811940,1499,1554,14,humolgen
165,9811940,5816,1413,14,humolgen
165,9811940,9301,1701,14,humolgen
165,9811940,21068,1033,14,humolgen
165,9811940,1499,1554,14,humolgen
165,9811940,32902,528,14,humolgen
165,9811940,17176,1703,14,humolgen
166,9811940,17176,1703,14,humolgen
170,9813083,3148,1330,1,jcb
176,9813087,117247,23601,1,jcb
170,9813097,85294,161,2,jcb
186,9813097,118353,4114,2,jcb
176,9814985,6086,1422,2,ajpcell
176,9814985,72234,17456,2,ajpcell
176,9814989,112493,14129,2,ajpcell
176,9814989,85729,2603,2,ajpcell
180,9815012,6261,1785,12,ajpgastro
180,9815012,37045,12804,12,ajpgastro
180,9815012,10550,1608,12,ajpgastro
180,9815012,13667,3215,12,ajpgastro
180,9815012,0,348,12,ajpgastro
180,9815012,31620,2419,12,ajpgastro
180,9815012,16891,2140,12,ajpgastro
180,9815012,1491,1384,12,ajpgastro
180,9815012,24472,2185,12,ajpgastro
180,9815012,28121,1456,12,ajpgastro
180,9815012,29586,2025,12,ajpgastro
180,9815012,12167,1491,12,ajpgastro
160,9815037,1934,2241,5,ajpgastro
160,9815037,17412,612,5,ajpgastro
160,9815037,29456,2194,5,ajpgastro
160,9815037,75435,12107,5,ajpgastro
160,9815037,12340,810,5,ajpgastro
184,9815055,11832,2045,3,ajpheart
184,9815055,15926,803,3,ajpheart
184,9815055,16732,2996,3,ajpheart
176,9815080,53363,11830,2,ajpheart
176,9815080,7546,484,2,ajpheart
176,9815112,25442,3877,1,ajplung
171,9815259,96174,34487,1,jexpmed
171,9815260,67816,20550,1,jexpmed
166,9815262,53474,5969,2,jexpmed
166,9815262,70772,27071,2,jexpmed
171,9815265,23816,3298,2,jexpmed
171,9815265,38166,1483,2,jexpmed
171,9815274,30139,346,1,jhistocyto
166,9815277,39974,2033,1,jhistocyto
185,9817592,4536,3874,1,molendo
178,9817593,74770,23216,1,molendo
180,9817599,647,3210,1,molendo
162,9817764,99486,85,2,jcb
162,9817764,21278,664,2,jcb
179,9817765,2628,1791,5,jcb
179,9817765,9551,3083,5,jcb
179,9817765,54143,2916,5,jcb
179,9817765,78071,2950,5,jcb
180,9817765,94144,28237,5,jcb
178,9817935,2852,1869,1,humolgen
187,9819241,77041,4218,1,jneuro
187,9819242,45086,24904,2,jneuro
187,9819242,5127,2713,2,jneuro
187,9819273,28100,1652,1,jneuro
160,9826749,385,329,1,nar
184,9826765,523,1576,1,nar
179,9826778,888,1911,6,nar
179,9826778,49538,1585,6,nar
179,9826778,48653,876,6,nar
179,9826778,17068,888,6,nar
179,9826778,45631,3013,6,nar
179,9826778,32619,1503,6,nar
182,9832410,12438,2710,1,endocrinology
162,9832436,16963,546,1,endocrinology
178,9832437,48879,4469,1,endocrinology
185,9832440,4715,2727,2,endocrinology
185,9832440,56875,1087,2,endocrinology
178,9832443,6664,1455,1,endocrinology
187,9832449,3869,1983,1,endocrinology
184,9832466,1217,1841,2,endocrinology
185,9832466,1217,1841,2,endocrinology
175,9832558,11340,1579,1,jcb
168,9832560,31415,36,56,jcb
168,9832560,11664,660,56,jcb
168,9832560,20051,539,56,jcb
168,9832560,79542,16492,56,jcb
168,9832560,33927,1158,56,jcb
168,9832560,32257,1643,56,jcb
168,9832560,5857,1704,56,jcb
168,9832560,11080,557,56,jcb
168,9832560,68931,599,56,jcb
168,9832560,28514,1612,56,jcb
168,9832560,38006,2501,56,jcb
168,9832560,35446,1045,56,jcb
168,9832560,20617,790,56,jcb
168,9832560,31474,780,56,jcb
168,9832560,2523,1722,56,jcb
168,9832560,13721,658,56,jcb
168,9832560,60804,70,56,jcb
168,9832560,50936,1940,56,jcb
168,9832560,4249,1605,56,jcb
168,9832560,68482,422,56,jcb
168,9832560,40534,1301,56,jcb
168,9832560,30129,1238,56,jcb
168,9832560,16517,839,56,jcb
168,9832560,0,188,56,jcb
168,9832560,43857,1495,56,jcb
168,9832560,75134,624,56,jcb
168,9832560,55110,60,56,jcb
168,9832560,79189,349,56,jcb
168,9832560,36518,1485,56,jcb
168,9832560,62196,1531,56,jcb
168,9832560,78734,452,56,jcb
168,9832560,42447,1407,56,jcb
168,9832560,69557,1303,56,jcb
168,9832560,73667,1440,56,jcb
168,9832560,10334,719,56,jcb
168,9832560,7588,2719,56,jcb
168,9832560,14482,1037,56,jcb
168,9832560,41862,558,56,jcb
168,9832560,45495,1008,56,jcb
168,9832560,47919,59,56,jcb
168,9832560,35367,56,56,jcb
168,9832560,48001,2932,56,jcb
168,9832560,28450,41,56,jcb
168,9832560,35112,207,56,jcb
168,9832560,72505,1135,56,jcb
168,9832560,13657,41,56,jcb
168,9832560,60897,1272,56,jcb
168,9832560,70887,1591,56,jcb
168,9832560,17383,968,56,jcb
168,9832560,53950,1112,56,jcb
168,9832560,18490,1468,56,jcb
168,9832560,45400,72,56,jcb
168,9832560,75785,883,56,jcb
168,9832560,25924,1197,56,jcb
174,9832560,68482,422,56,jcb
174,9832560,5857,1704,56,jcb
171,9834220,14888,1370,1,blood
172,9834241,11548,2351,4,blood
172,9834241,60189,469,4,blood
172,9834241,58096,816,4,blood
172,9834241,2236,2685,4,blood
162,9837981,5680,696,1,nar
179,9837989,727,1527,1,nar
173,9837995,46279,1787,1,nar
170,9841529,4095,216,1,ajpheart
184,9841540,71400,21365,1,ajpheart
171,9841913,8600,1555,1,jexpmed
171,9841915,18741,52,4,jexpmed
171,9841915,7023,2194,4,jexpmed
171,9841915,9657,1730,4,jexpmed
171,9841915,2256,2608,4,jexpmed
172,9841917,10657,1888,4,jexpmed
172,9841917,54567,2361,4,jexpmed
172,9841917,3457,2415,4,jexpmed
172,9841917,34034,927,4,jexpmed
187,9843707,5086,1147,1,ajpcell
165,9843713,69132,13023,1,ajpcell
170,9843714,76651,12342,1,ajpcell
170,9843717,19924,2758,5,ajpcell
170,9843717,76529,12146,5,ajpcell
170,9843717,70488,2559,5,ajpcell
170,9843717,61634,2087,5,ajpcell
176,9843717,5482,1591,5,ajpcell
178,9843720,74472,22141,1,ajpcell
173,9843731,68014,12830,1,ajpendometa
165,9843744,5272,1716,1,ajpendometa
170,9843756,44455,19663,4,ajpgastro
176,9843756,31796,3307,4,ajpgastro
176,9843756,1821,1809,4,ajpgastro
176,9843756,44455,19663,4,ajpgastro
173,9843760,45089,975,1,ajpgastro
176,9843763,7311,2205,1,ajpgastro
178,9843764,76809,17404,1,ajpgastro
180,9843782,57561,20359,1,ajpgastro
180,9843786,58215,23338,1,ajpgastro
177,9843835,53162,1277,1,ajpheart
183,9843852,89505,17104,1,ajplung
172,9843859,74688,16867,2,ajplung
172,9843859,2675,2841,2,ajplung
184,9845547,39168,1871,1,blood
173,9847222,4493,512,4,nar
173,9847222,6747,2764,4,nar
173,9847222,5703,1005,4,nar
173,9847222,487,791,4,nar
181,9847228,3976,2384,1,nar
185,9847229,12140,489,1,nar
181,9852144,6023,2678,2,jcb
181,9852144,85236,2390,2,jcb
169,9852158,102311,26358,2,jcb
169,9852158,31678,2382,2,jcb
172,9852160,103378,2079,3,jcb
172,9852160,89029,2797,3,jcb
187,9852160,79325,3877,3,jcb
171,9858508,69547,36219,2,jexpmed
171,9858508,53539,554,2,jexpmed
171,9858513,59984,4395,1,jexpmed
171,9862959,2604,982,1,nar
169,9862990,29428,1682,1,nar
177,9864151,81358,1382,1,blood
